paramID,param_value,simulationID
seed_true_maxTi,7,2
seed_true_firstTi,6,2
seed_true_delayTi,10,2
seed_true_delayB,1,2
seed_true_delayRC,1000,2
seed_true_delaySB,1000,2
seed_true_firstB,1,2
seed_true_firstSB,1000,2
seed_true_maxB,0,2
seed_true_nC,0,2
seed_true_nz,0,2
seed_true_seedPos.x,0,2
seed_true_seedPos.y,0,2
seed_true_seedPos.z,-0.3,2
seed_true_simulationTime,240,2
root_taproot_la,0,2
root_taproot_lb,0,2
root_taproot_ln,10,2
root_taproot_lmax,10,2
root_taproot_r,0,2
root_taproot_a,0.05,2
root_taproot_tropismT,1,2
root_taproot_tropismN,0.5,2
root_taproot_tropismS,0.261799,2
root_taproot_dx,5,2
root_taproot_dxMin,1,2
root_taproot_theta,0.4,2
root_taproot_rlt,1000000000,2
root_taproot_gf,3,2
stem_mainstem_lb,0.,2
stem_mainstem_la,0,2
stem_mainstem_ln,30,2
stem_mainstem_lmax,100,2
stem_mainstem_r,5,2
stem_mainstem_delayNGStart,4,2
stem_mainstem_delayNGEnd,24,2
stem_mainstem_delayLat,10,2
stem_mainstem_nodalGrowth,0,2
stem_mainstem_a,0.15,2
stem_mainstem_tropismT,1,2
stem_mainstem_tropismN,0,2
stem_mainstem_tropismS,0.01,2
stem_mainstem_dx,9,2
stem_mainstem_dxMin,2,2
stem_mainstem_theta,0.1,2
stem_mainstem_rlt,1000000000,2
stem_mainstem_gf,3,2
stem_mainstem_successor,NA,2
stem_tiller_lb,0.,2
stem_tiller_la,0,2
stem_tiller_ln,30,2
stem_tiller_lmax,100,2
stem_tiller_r,20,2
stem_tiller_delayNGStart,4,2
stem_tiller_delayNGEnd,24,2
stem_tiller_delayLat,10,2
stem_tiller_nodalGrowth,0,2
stem_tiller_a,0.15,2
stem_tiller_tropismT,1,2
stem_tiller_tropismN,0,2
stem_tiller_tropismS,0.01,2
stem_tiller_dx,9,2
stem_tiller_dxMin,2,2
stem_tiller_theta,0.1,2
stem_tiller_rlt,1000000000,2
stem_tiller_gf,3,2
stem_tiller_successor,NA,2
leaf_lateral1_lb,8,2
leaf_lateral1_la,35,2
leaf_lateral1_ln,0,2
leaf_lateral1_lmax,43,2
leaf_lateral1_r,4,2
leaf_lateral1_a,0.1,2
leaf_lateral1_Width_petiole,0.9,2
leaf_lateral1_Width_blade,0.9,2
leaf_lateral1_shapeType,2,2
leaf_lateral1_tropismT,1,2
leaf_lateral1_tropismN,9.81,2
leaf_lateral1_tropismS,0.1,2
leaf_lateral1_dx,2,2
leaf_lateral1_dxMin,1,2
leaf_lateral1_theta,0.1,2
leaf_lateral1_rlt,1000000000.0,2
leaf_lateral1_gf,3,2
leaf_lateral1_areaMax,50,2
leaf_lateral1_geometryN,100,2
leaf_lateral1_parametrisationType,1,2
leaf_lateral1_leafGeometry,NA,2
field_field_simtime,140,2
field_field_N_row,18,2
field_field_N_col,6,2
field_field_N_plots,2,2
field_field_dist_col,25,2
field_field_dist_row,25,2
field_field_dist_plot,190,2
seed_true_maxTi,1.1,3
seed_true_firstTi,6,3
seed_true_delayTi,10,3
seed_true_delayB,1,3
seed_true_delayRC,1000,3
seed_true_delaySB,1000,3
seed_true_firstB,1,3
seed_true_firstSB,1000,3
seed_true_maxB,0,3
seed_true_nC,0,3
seed_true_nz,0,3
seed_true_seedPos.x,0,3
seed_true_seedPos.y,0,3
seed_true_seedPos.z,-0.3,3
seed_true_simulationTime,240,3
root_taproot_la,0,3
root_taproot_lb,0,3
root_taproot_ln,10,3
root_taproot_lmax,10,3
root_taproot_r,0,3
root_taproot_a,0.05,3
root_taproot_tropismT,1,3
root_taproot_tropismN,0.5,3
root_taproot_tropismS,0.261799,3
root_taproot_dx,5,3
root_taproot_dxMin,1,3
root_taproot_theta,0.4,3
root_taproot_rlt,1000000000,3
root_taproot_gf,3,3
stem_mainstem_lb,0.,3
stem_mainstem_la,0,3
stem_mainstem_ln,30,3
stem_mainstem_lmax,100,3
stem_mainstem_r,5,3
stem_mainstem_delayNGStart,4,3
stem_mainstem_delayNGEnd,24,3
stem_mainstem_delayLat,10,3
stem_mainstem_nodalGrowth,0,3
stem_mainstem_a,0.15,3
stem_mainstem_tropismT,1,3
stem_mainstem_tropismN,0,3
stem_mainstem_tropismS,0.01,3
stem_mainstem_dx,9,3
stem_mainstem_dxMin,2,3
stem_mainstem_theta,0.1,3
stem_mainstem_rlt,1000000000,3
stem_mainstem_gf,3,3
stem_mainstem_successor,NA,3
stem_tiller_lb,0.,3
stem_tiller_la,0,3
stem_tiller_ln,30,3
stem_tiller_lmax,100,3
stem_tiller_r,20,3
stem_tiller_delayNGStart,4,3
stem_tiller_delayNGEnd,24,3
stem_tiller_delayLat,10,3
stem_tiller_nodalGrowth,0,3
stem_tiller_a,0.15,3
stem_tiller_tropismT,1,3
stem_tiller_tropismN,0,3
stem_tiller_tropismS,0.01,3
stem_tiller_dx,9,3
stem_tiller_dxMin,2,3
stem_tiller_theta,0.1,3
stem_tiller_rlt,1000000000,3
stem_tiller_gf,3,3
stem_tiller_successor,NA,3
leaf_lateral1_lb,8,3
leaf_lateral1_la,35,3
leaf_lateral1_ln,0,3
leaf_lateral1_lmax,43,3
leaf_lateral1_r,4,3
leaf_lateral1_a,0.1,3
leaf_lateral1_Width_petiole,0.9,3
leaf_lateral1_Width_blade,0.9,3
leaf_lateral1_shapeType,2,3
leaf_lateral1_tropismT,1,3
leaf_lateral1_tropismN,9.81,3
leaf_lateral1_tropismS,0.1,3
leaf_lateral1_dx,2,3
leaf_lateral1_dxMin,1,3
leaf_lateral1_theta,0.1,3
leaf_lateral1_rlt,1000000000.0,3
leaf_lateral1_gf,3,3
leaf_lateral1_areaMax,50,3
leaf_lateral1_geometryN,100,3
leaf_lateral1_parametrisationType,1,3
leaf_lateral1_leafGeometry,NA,3
field_field_simtime,140,3
field_field_N_row,18,3
field_field_N_col,6,3
field_field_N_plots,2,3
field_field_dist_col,25,3
field_field_dist_row,25,3
field_field_dist_plot,190,3
seed_true_maxTi,6.2,4
seed_true_firstTi,6,4
seed_true_delayTi,10,4
seed_true_delayB,1,4
seed_true_delayRC,1000,4
seed_true_delaySB,1000,4
seed_true_firstB,1,4
seed_true_firstSB,1000,4
seed_true_maxB,0,4
seed_true_nC,0,4
seed_true_nz,0,4
seed_true_seedPos.x,0,4
seed_true_seedPos.y,0,4
seed_true_seedPos.z,-0.3,4
seed_true_simulationTime,240,4
root_taproot_la,0,4
root_taproot_lb,0,4
root_taproot_ln,10,4
root_taproot_lmax,10,4
root_taproot_r,0,4
root_taproot_a,0.05,4
root_taproot_tropismT,1,4
root_taproot_tropismN,0.5,4
root_taproot_tropismS,0.261799,4
root_taproot_dx,5,4
root_taproot_dxMin,1,4
root_taproot_theta,0.4,4
root_taproot_rlt,1000000000,4
root_taproot_gf,3,4
stem_mainstem_lb,0.,4
stem_mainstem_la,0,4
stem_mainstem_ln,30,4
stem_mainstem_lmax,100,4
stem_mainstem_r,5,4
stem_mainstem_delayNGStart,4,4
stem_mainstem_delayNGEnd,24,4
stem_mainstem_delayLat,10,4
stem_mainstem_nodalGrowth,0,4
stem_mainstem_a,0.15,4
stem_mainstem_tropismT,1,4
stem_mainstem_tropismN,0,4
stem_mainstem_tropismS,0.01,4
stem_mainstem_dx,9,4
stem_mainstem_dxMin,2,4
stem_mainstem_theta,0.1,4
stem_mainstem_rlt,1000000000,4
stem_mainstem_gf,3,4
stem_mainstem_successor,NA,4
stem_tiller_lb,0.,4
stem_tiller_la,0,4
stem_tiller_ln,30,4
stem_tiller_lmax,100,4
stem_tiller_r,20,4
stem_tiller_delayNGStart,4,4
stem_tiller_delayNGEnd,24,4
stem_tiller_delayLat,10,4
stem_tiller_nodalGrowth,0,4
stem_tiller_a,0.15,4
stem_tiller_tropismT,1,4
stem_tiller_tropismN,0,4
stem_tiller_tropismS,0.01,4
stem_tiller_dx,9,4
stem_tiller_dxMin,2,4
stem_tiller_theta,0.1,4
stem_tiller_rlt,1000000000,4
stem_tiller_gf,3,4
stem_tiller_successor,NA,4
leaf_lateral1_lb,8,4
leaf_lateral1_la,35,4
leaf_lateral1_ln,0,4
leaf_lateral1_lmax,43,4
leaf_lateral1_r,4,4
leaf_lateral1_a,0.1,4
leaf_lateral1_Width_petiole,0.9,4
leaf_lateral1_Width_blade,0.9,4
leaf_lateral1_shapeType,2,4
leaf_lateral1_tropismT,1,4
leaf_lateral1_tropismN,9.81,4
leaf_lateral1_tropismS,0.1,4
leaf_lateral1_dx,2,4
leaf_lateral1_dxMin,1,4
leaf_lateral1_theta,0.1,4
leaf_lateral1_rlt,1000000000.0,4
leaf_lateral1_gf,3,4
leaf_lateral1_areaMax,50,4
leaf_lateral1_geometryN,100,4
leaf_lateral1_parametrisationType,1,4
leaf_lateral1_leafGeometry,NA,4
field_field_simtime,140,4
field_field_N_row,18,4
field_field_N_col,6,4
field_field_N_plots,2,4
field_field_dist_col,25,4
field_field_dist_row,25,4
field_field_dist_plot,190,4
seed_true_maxTi,6,5
seed_true_firstTi,6,5
seed_true_delayTi,10,5
seed_true_delayB,1,5
seed_true_delayRC,1000,5
seed_true_delaySB,1000,5
seed_true_firstB,1,5
seed_true_firstSB,1000,5
seed_true_maxB,0,5
seed_true_nC,0,5
seed_true_nz,0,5
seed_true_seedPos.x,0,5
seed_true_seedPos.y,0,5
seed_true_seedPos.z,-0.3,5
seed_true_simulationTime,240,5
root_taproot_la,0,5
root_taproot_lb,0,5
root_taproot_ln,10,5
root_taproot_lmax,10,5
root_taproot_r,0,5
root_taproot_a,0.05,5
root_taproot_tropismT,1,5
root_taproot_tropismN,0.5,5
root_taproot_tropismS,0.261799,5
root_taproot_dx,5,5
root_taproot_dxMin,1,5
root_taproot_theta,0.4,5
root_taproot_rlt,1000000000,5
root_taproot_gf,3,5
stem_mainstem_lb,0.,5
stem_mainstem_la,0,5
stem_mainstem_ln,30,5
stem_mainstem_lmax,100,5
stem_mainstem_r,5,5
stem_mainstem_delayNGStart,4,5
stem_mainstem_delayNGEnd,24,5
stem_mainstem_delayLat,10,5
stem_mainstem_nodalGrowth,0,5
stem_mainstem_a,0.15,5
stem_mainstem_tropismT,1,5
stem_mainstem_tropismN,0,5
stem_mainstem_tropismS,0.01,5
stem_mainstem_dx,9,5
stem_mainstem_dxMin,2,5
stem_mainstem_theta,0.1,5
stem_mainstem_rlt,1000000000,5
stem_mainstem_gf,3,5
stem_mainstem_successor,NA,5
stem_tiller_lb,0.,5
stem_tiller_la,0,5
stem_tiller_ln,30,5
stem_tiller_lmax,100,5
stem_tiller_r,20,5
stem_tiller_delayNGStart,4,5
stem_tiller_delayNGEnd,24,5
stem_tiller_delayLat,10,5
stem_tiller_nodalGrowth,0,5
stem_tiller_a,0.15,5
stem_tiller_tropismT,1,5
stem_tiller_tropismN,0,5
stem_tiller_tropismS,0.01,5
stem_tiller_dx,9,5
stem_tiller_dxMin,2,5
stem_tiller_theta,0.1,5
stem_tiller_rlt,1000000000,5
stem_tiller_gf,3,5
stem_tiller_successor,NA,5
leaf_lateral1_lb,8,5
leaf_lateral1_la,35,5
leaf_lateral1_ln,0,5
leaf_lateral1_lmax,43,5
leaf_lateral1_r,4,5
leaf_lateral1_a,0.1,5
leaf_lateral1_Width_petiole,0.9,5
leaf_lateral1_Width_blade,0.9,5
leaf_lateral1_shapeType,2,5
leaf_lateral1_tropismT,1,5
leaf_lateral1_tropismN,9.81,5
leaf_lateral1_tropismS,0.1,5
leaf_lateral1_dx,2,5
leaf_lateral1_dxMin,1,5
leaf_lateral1_theta,0.1,5
leaf_lateral1_rlt,1000000000.0,5
leaf_lateral1_gf,3,5
leaf_lateral1_areaMax,50,5
leaf_lateral1_geometryN,100,5
leaf_lateral1_parametrisationType,1,5
leaf_lateral1_leafGeometry,NA,5
field_field_simtime,140,5
field_field_N_row,18,5
field_field_N_col,6,5
field_field_N_plots,2,5
field_field_dist_col,25,5
field_field_dist_row,25,5
field_field_dist_plot,190,5
seed_true_maxTi,7.5,6
seed_true_firstTi,6,6
seed_true_delayTi,10,6
seed_true_delayB,1,6
seed_true_delayRC,1000,6
seed_true_delaySB,1000,6
seed_true_firstB,1,6
seed_true_firstSB,1000,6
seed_true_maxB,0,6
seed_true_nC,0,6
seed_true_nz,0,6
seed_true_seedPos.x,0,6
seed_true_seedPos.y,0,6
seed_true_seedPos.z,-0.3,6
seed_true_simulationTime,240,6
root_taproot_la,0,6
root_taproot_lb,0,6
root_taproot_ln,10,6
root_taproot_lmax,10,6
root_taproot_r,0,6
root_taproot_a,0.05,6
root_taproot_tropismT,1,6
root_taproot_tropismN,0.5,6
root_taproot_tropismS,0.261799,6
root_taproot_dx,5,6
root_taproot_dxMin,1,6
root_taproot_theta,0.4,6
root_taproot_rlt,1000000000,6
root_taproot_gf,3,6
stem_mainstem_lb,0.,6
stem_mainstem_la,0,6
stem_mainstem_ln,30,6
stem_mainstem_lmax,100,6
stem_mainstem_r,5,6
stem_mainstem_delayNGStart,4,6
stem_mainstem_delayNGEnd,24,6
stem_mainstem_delayLat,10,6
stem_mainstem_nodalGrowth,0,6
stem_mainstem_a,0.15,6
stem_mainstem_tropismT,1,6
stem_mainstem_tropismN,0,6
stem_mainstem_tropismS,0.01,6
stem_mainstem_dx,9,6
stem_mainstem_dxMin,2,6
stem_mainstem_theta,0.1,6
stem_mainstem_rlt,1000000000,6
stem_mainstem_gf,3,6
stem_mainstem_successor,NA,6
stem_tiller_lb,0.,6
stem_tiller_la,0,6
stem_tiller_ln,30,6
stem_tiller_lmax,100,6
stem_tiller_r,20,6
stem_tiller_delayNGStart,4,6
stem_tiller_delayNGEnd,24,6
stem_tiller_delayLat,10,6
stem_tiller_nodalGrowth,0,6
stem_tiller_a,0.15,6
stem_tiller_tropismT,1,6
stem_tiller_tropismN,0,6
stem_tiller_tropismS,0.01,6
stem_tiller_dx,9,6
stem_tiller_dxMin,2,6
stem_tiller_theta,0.1,6
stem_tiller_rlt,1000000000,6
stem_tiller_gf,3,6
stem_tiller_successor,NA,6
leaf_lateral1_lb,8,6
leaf_lateral1_la,35,6
leaf_lateral1_ln,0,6
leaf_lateral1_lmax,43,6
leaf_lateral1_r,4,6
leaf_lateral1_a,0.1,6
leaf_lateral1_Width_petiole,0.9,6
leaf_lateral1_Width_blade,0.9,6
leaf_lateral1_shapeType,2,6
leaf_lateral1_tropismT,1,6
leaf_lateral1_tropismN,9.81,6
leaf_lateral1_tropismS,0.1,6
leaf_lateral1_dx,2,6
leaf_lateral1_dxMin,1,6
leaf_lateral1_theta,0.1,6
leaf_lateral1_rlt,1000000000.0,6
leaf_lateral1_gf,3,6
leaf_lateral1_areaMax,50,6
leaf_lateral1_geometryN,100,6
leaf_lateral1_parametrisationType,1,6
leaf_lateral1_leafGeometry,NA,6
field_field_simtime,140,6
field_field_N_row,18,6
field_field_N_col,6,6
field_field_N_plots,2,6
field_field_dist_col,25,6
field_field_dist_row,25,6
field_field_dist_plot,190,6
seed_true_maxTi,7,7
seed_true_firstTi,6,7
seed_true_delayTi,10,7
seed_true_delayB,1,7
seed_true_delayRC,1000,7
seed_true_delaySB,1000,7
seed_true_firstB,1,7
seed_true_firstSB,1000,7
seed_true_maxB,0,7
seed_true_nC,0,7
seed_true_nz,0,7
seed_true_seedPos.x,0,7
seed_true_seedPos.y,0,7
seed_true_seedPos.z,-0.3,7
seed_true_simulationTime,240,7
root_taproot_la,0,7
root_taproot_lb,0,7
root_taproot_ln,10,7
root_taproot_lmax,10,7
root_taproot_r,0,7
root_taproot_a,0.05,7
root_taproot_tropismT,1,7
root_taproot_tropismN,0.5,7
root_taproot_tropismS,0.261799,7
root_taproot_dx,5,7
root_taproot_dxMin,1,7
root_taproot_theta,0.4,7
root_taproot_rlt,1000000000,7
root_taproot_gf,3,7
stem_mainstem_lb,0.,7
stem_mainstem_la,0,7
stem_mainstem_ln,30,7
stem_mainstem_lmax,100,7
stem_mainstem_r,5,7
stem_mainstem_delayNGStart,4,7
stem_mainstem_delayNGEnd,24,7
stem_mainstem_delayLat,10,7
stem_mainstem_nodalGrowth,0,7
stem_mainstem_a,0.15,7
stem_mainstem_tropismT,1,7
stem_mainstem_tropismN,0,7
stem_mainstem_tropismS,0.01,7
stem_mainstem_dx,9,7
stem_mainstem_dxMin,2,7
stem_mainstem_theta,0.1,7
stem_mainstem_rlt,1000000000,7
stem_mainstem_gf,3,7
stem_mainstem_successor,NA,7
stem_tiller_lb,0.,7
stem_tiller_la,0,7
stem_tiller_ln,30,7
stem_tiller_lmax,100,7
stem_tiller_r,20,7
stem_tiller_delayNGStart,4,7
stem_tiller_delayNGEnd,24,7
stem_tiller_delayLat,10,7
stem_tiller_nodalGrowth,0,7
stem_tiller_a,0.15,7
stem_tiller_tropismT,1,7
stem_tiller_tropismN,0,7
stem_tiller_tropismS,0.01,7
stem_tiller_dx,9,7
stem_tiller_dxMin,2,7
stem_tiller_theta,0.1,7
stem_tiller_rlt,1000000000,7
stem_tiller_gf,3,7
stem_tiller_successor,NA,7
leaf_lateral1_lb,8,7
leaf_lateral1_la,35,7
leaf_lateral1_ln,0,7
leaf_lateral1_lmax,43,7
leaf_lateral1_r,4,7
leaf_lateral1_a,0.1,7
leaf_lateral1_Width_petiole,0.9,7
leaf_lateral1_Width_blade,0.9,7
leaf_lateral1_shapeType,2,7
leaf_lateral1_tropismT,1,7
leaf_lateral1_tropismN,9.81,7
leaf_lateral1_tropismS,0.1,7
leaf_lateral1_dx,2,7
leaf_lateral1_dxMin,1,7
leaf_lateral1_theta,0.1,7
leaf_lateral1_rlt,1000000000.0,7
leaf_lateral1_gf,3,7
leaf_lateral1_areaMax,50,7
leaf_lateral1_geometryN,100,7
leaf_lateral1_parametrisationType,1,7
leaf_lateral1_leafGeometry,NA,7
field_field_simtime,140,7
field_field_N_row,18,7
field_field_N_col,6,7
field_field_N_plots,2,7
field_field_dist_col,25,7
field_field_dist_row,25,7
field_field_dist_plot,190,7
seed_true_maxTi,7.2,8
seed_true_firstTi,6,8
seed_true_delayTi,10,8
seed_true_delayB,1,8
seed_true_delayRC,1000,8
seed_true_delaySB,1000,8
seed_true_firstB,1,8
seed_true_firstSB,1000,8
seed_true_maxB,0,8
seed_true_nC,0,8
seed_true_nz,0,8
seed_true_seedPos.x,0,8
seed_true_seedPos.y,0,8
seed_true_seedPos.z,-0.3,8
seed_true_simulationTime,240,8
root_taproot_la,0,8
root_taproot_lb,0,8
root_taproot_ln,10,8
root_taproot_lmax,10,8
root_taproot_r,0,8
root_taproot_a,0.05,8
root_taproot_tropismT,1,8
root_taproot_tropismN,0.5,8
root_taproot_tropismS,0.261799,8
root_taproot_dx,5,8
root_taproot_dxMin,1,8
root_taproot_theta,0.4,8
root_taproot_rlt,1000000000,8
root_taproot_gf,3,8
stem_mainstem_lb,0.,8
stem_mainstem_la,0,8
stem_mainstem_ln,30,8
stem_mainstem_lmax,100,8
stem_mainstem_r,5,8
stem_mainstem_delayNGStart,4,8
stem_mainstem_delayNGEnd,24,8
stem_mainstem_delayLat,10,8
stem_mainstem_nodalGrowth,0,8
stem_mainstem_a,0.15,8
stem_mainstem_tropismT,1,8
stem_mainstem_tropismN,0,8
stem_mainstem_tropismS,0.01,8
stem_mainstem_dx,9,8
stem_mainstem_dxMin,2,8
stem_mainstem_theta,0.1,8
stem_mainstem_rlt,1000000000,8
stem_mainstem_gf,3,8
stem_mainstem_successor,NA,8
stem_tiller_lb,0.,8
stem_tiller_la,0,8
stem_tiller_ln,30,8
stem_tiller_lmax,100,8
stem_tiller_r,20,8
stem_tiller_delayNGStart,4,8
stem_tiller_delayNGEnd,24,8
stem_tiller_delayLat,10,8
stem_tiller_nodalGrowth,0,8
stem_tiller_a,0.15,8
stem_tiller_tropismT,1,8
stem_tiller_tropismN,0,8
stem_tiller_tropismS,0.01,8
stem_tiller_dx,9,8
stem_tiller_dxMin,2,8
stem_tiller_theta,0.1,8
stem_tiller_rlt,1000000000,8
stem_tiller_gf,3,8
stem_tiller_successor,NA,8
leaf_lateral1_lb,8,8
leaf_lateral1_la,35,8
leaf_lateral1_ln,0,8
leaf_lateral1_lmax,43,8
leaf_lateral1_r,4,8
leaf_lateral1_a,0.1,8
leaf_lateral1_Width_petiole,0.9,8
leaf_lateral1_Width_blade,0.9,8
leaf_lateral1_shapeType,2,8
leaf_lateral1_tropismT,1,8
leaf_lateral1_tropismN,9.81,8
leaf_lateral1_tropismS,0.1,8
leaf_lateral1_dx,2,8
leaf_lateral1_dxMin,1,8
leaf_lateral1_theta,0.1,8
leaf_lateral1_rlt,1000000000.0,8
leaf_lateral1_gf,3,8
leaf_lateral1_areaMax,50,8
leaf_lateral1_geometryN,100,8
leaf_lateral1_parametrisationType,1,8
leaf_lateral1_leafGeometry,NA,8
field_field_simtime,140,8
field_field_N_row,18,8
field_field_N_col,6,8
field_field_N_plots,2,8
field_field_dist_col,25,8
field_field_dist_row,25,8
field_field_dist_plot,190,8
seed_true_maxTi,6.2,9
seed_true_firstTi,6,9
seed_true_delayTi,10,9
seed_true_delayB,1,9
seed_true_delayRC,1000,9
seed_true_delaySB,1000,9
seed_true_firstB,1,9
seed_true_firstSB,1000,9
seed_true_maxB,0,9
seed_true_nC,0,9
seed_true_nz,0,9
seed_true_seedPos.x,0,9
seed_true_seedPos.y,0,9
seed_true_seedPos.z,-0.3,9
seed_true_simulationTime,240,9
root_taproot_la,0,9
root_taproot_lb,0,9
root_taproot_ln,10,9
root_taproot_lmax,10,9
root_taproot_r,0,9
root_taproot_a,0.05,9
root_taproot_tropismT,1,9
root_taproot_tropismN,0.5,9
root_taproot_tropismS,0.261799,9
root_taproot_dx,5,9
root_taproot_dxMin,1,9
root_taproot_theta,0.4,9
root_taproot_rlt,1000000000,9
root_taproot_gf,3,9
stem_mainstem_lb,0.,9
stem_mainstem_la,0,9
stem_mainstem_ln,30,9
stem_mainstem_lmax,100,9
stem_mainstem_r,5,9
stem_mainstem_delayNGStart,4,9
stem_mainstem_delayNGEnd,24,9
stem_mainstem_delayLat,10,9
stem_mainstem_nodalGrowth,0,9
stem_mainstem_a,0.15,9
stem_mainstem_tropismT,1,9
stem_mainstem_tropismN,0,9
stem_mainstem_tropismS,0.01,9
stem_mainstem_dx,9,9
stem_mainstem_dxMin,2,9
stem_mainstem_theta,0.1,9
stem_mainstem_rlt,1000000000,9
stem_mainstem_gf,3,9
stem_mainstem_successor,NA,9
stem_tiller_lb,0.,9
stem_tiller_la,0,9
stem_tiller_ln,30,9
stem_tiller_lmax,100,9
stem_tiller_r,20,9
stem_tiller_delayNGStart,4,9
stem_tiller_delayNGEnd,24,9
stem_tiller_delayLat,10,9
stem_tiller_nodalGrowth,0,9
stem_tiller_a,0.15,9
stem_tiller_tropismT,1,9
stem_tiller_tropismN,0,9
stem_tiller_tropismS,0.01,9
stem_tiller_dx,9,9
stem_tiller_dxMin,2,9
stem_tiller_theta,0.1,9
stem_tiller_rlt,1000000000,9
stem_tiller_gf,3,9
stem_tiller_successor,NA,9
leaf_lateral1_lb,8,9
leaf_lateral1_la,35,9
leaf_lateral1_ln,0,9
leaf_lateral1_lmax,43,9
leaf_lateral1_r,4,9
leaf_lateral1_a,0.1,9
leaf_lateral1_Width_petiole,0.9,9
leaf_lateral1_Width_blade,0.9,9
leaf_lateral1_shapeType,2,9
leaf_lateral1_tropismT,1,9
leaf_lateral1_tropismN,9.81,9
leaf_lateral1_tropismS,0.1,9
leaf_lateral1_dx,2,9
leaf_lateral1_dxMin,1,9
leaf_lateral1_theta,0.1,9
leaf_lateral1_rlt,1000000000.0,9
leaf_lateral1_gf,3,9
leaf_lateral1_areaMax,50,9
leaf_lateral1_geometryN,100,9
leaf_lateral1_parametrisationType,1,9
leaf_lateral1_leafGeometry,NA,9
field_field_simtime,140,9
field_field_N_row,18,9
field_field_N_col,6,9
field_field_N_plots,2,9
field_field_dist_col,25,9
field_field_dist_row,25,9
field_field_dist_plot,190,9
seed_true_maxTi,8.8,10
seed_true_firstTi,6,10
seed_true_delayTi,10,10
seed_true_delayB,1,10
seed_true_delayRC,1000,10
seed_true_delaySB,1000,10
seed_true_firstB,1,10
seed_true_firstSB,1000,10
seed_true_maxB,0,10
seed_true_nC,0,10
seed_true_nz,0,10
seed_true_seedPos.x,0,10
seed_true_seedPos.y,0,10
seed_true_seedPos.z,-0.3,10
seed_true_simulationTime,240,10
root_taproot_la,0,10
root_taproot_lb,0,10
root_taproot_ln,10,10
root_taproot_lmax,10,10
root_taproot_r,0,10
root_taproot_a,0.05,10
root_taproot_tropismT,1,10
root_taproot_tropismN,0.5,10
root_taproot_tropismS,0.261799,10
root_taproot_dx,5,10
root_taproot_dxMin,1,10
root_taproot_theta,0.4,10
